-0.670615 -38.9059 -36.3343 -36.053 -38.1154 -44.8538 -50.2906 -38.4268 -34.4659 -33.1802 -34.0551 -38.0763 -60.4248 -38.0243 -32.0158 -29.5301 -29.1961 -31.3015 -39.3789 -37.5962 -27.6976 -23.2955 -21.0488 -20.5339 -22.8333 -35.3388 -0.433923 -7.78031
-0.669043 -39.3974 -36.4677 -35.9165 -37.6306 -43.3975 -54.3793 -39.166 -34.7198 -33.1506 -33.7317 -37.1974 -51.6959 -39.206 -32.4148 -29.6026 -28.9956 -30.709 -37.3738 -39.952 -28.287 -23.4633 -20.9334 -20.0906 -21.6698 -52.6441 -0.339986 -8.375
-0.667471 -39.9557 -36.6377 -35.8146 -37.2017 -42.1758 -62.4951 -40.014 -35.0169 -33.1544 -33.451 -36.4267 -47.4363 -40.6206 -32.8705 -29.7101 -28.8313 -30.1825 -35.7634 -43.2746 -28.9613 -23.6705 -20.8514 -19.6943 -20.6518 -32.9301 -0.257624 -9.01234
-0.665898 -40.5904 -36.8459 -35.7469 -36.8237 -41.1311 -67.6102 -40.9949 -35.3607 -33.1919 -33.2106 -35.7468 -44.6041 -42.3612 -33.3895 -29.8535 -28.7021 -29.7147 -34.4253 -48.8463 -29.7358 -23.9196 -20.8026 -19.3417 -19.7511 -27.215 -0.186747 -9.69753
-0.664326 -41.3137 -37.0945 -35.7129 -36.4926 -40.2259 -55.9961 -42.1436 -35.7551 -33.2635 -33.0085 -35.1451 -42.4896 -44.5957 -33.9803 -30.0345 -28.6074 -29.3002 -33.2881 -69.7814 -30.6316 -24.2136 -20.7871 -19.03 -18.9478 -23.6983 -0.127286 -10.437
-0.662753 -42.1424 -37.3861 -35.7126 -36.2052 -39.4343 -51.2044 -43.5123 -36.2053 -33.3701 -32.8432 -34.6117 -40.8111 -47.6773 -34.6541 -30.255 -28.5466 -28.9344 -32.306 -50.4866 -31.678 -24.5563 -20.8053 -18.7571 -18.2271 -21.1318 -0.079186 -11.2386
-0.661181 -43.0992 -37.7238 -35.7461 -35.9589 -38.7375 -48.1486 -45.1853 -36.7179 -33.5128 -32.7136 -34.1389 -39.4279 -52.5875 -35.4253 -30.5172 -28.5195 -28.6138 -31.4486 -43.9874 -32.9184 -24.9524 -20.858 -18.5213 -17.5778 -19.1004 -0.0424148 -12.1126
-0.659609 -44.2166 -38.1117 -35.814 -35.7517 -38.1219 -45.9117 -47.311 -37.3009 -33.693 -32.6189 -33.721 -38.2595 -65.2617 -36.3138 -30.8242 -28.5263 -28.3354 -30.694 -40.3102 -34.4206 -25.4076 -20.9459 -18.3211 -16.9916 -17.4143 -0.016956 -13.0722
-0.658036 -45.5431 -38.5547 -35.917 -35.5818 -37.577 -44.1565 -50.1913 -37.965 -33.9126 -32.5585 -33.3531 -37.2556 -57.9434 -37.3473 -31.1796 -28.5672 -28.097 -30.0265 -37.7425 -36.2985 -25.9294 -21.0705 -18.1558 -16.4615 -15.9704 -0.00281135 -14.1348
-0.656464 -47.1554 -39.059 -36.056 -35.4481 -37.0947 -42.7211 -54.6075 -38.724 -34.1738 -32.5321 -33.0313 -36.3827 -50.2184 -38.5662 -31.5879 -28.6429 -27.8968 -29.4342 -35.7762 -38.7681 -26.5273 -21.2334 -18.0244 -15.9824 -14.7067 0 -15.3244
